Uranus
                 x:                  y:                  z:                  t: 
         6280.825344          3639.89735        -67.85013116               1.034
         6280.825346         3639.897353        -67.85013112               1.035
         6280.825348         3639.897357        -67.85013108               1.036
          6280.82535          3639.89736        -67.85013104               1.037
         6280.825352         3639.897363        -67.85013101               1.038
         6280.825354         3639.897366        -67.85013097               1.039
         6280.825356         3639.897369        -67.85013093                1.04
         6280.825358         3639.897373        -67.85013089               1.041
          6280.82536         3639.897376        -67.85013085               1.042
         6280.825362         3639.897379        -67.85013082               1.043
         6280.825364         3639.897382        -67.85013078               1.044
         6280.825366         3639.897386        -67.85013074               1.045
         6280.825368         3639.897389         -67.8501307               1.046
          6280.82537         3639.897392        -67.85013066               1.047
         6280.825372         3639.897395        -67.85013063               1.048
         6280.825374         3639.897398        -67.85013059               1.049
         6280.825376         3639.897402        -67.85013055                1.05
         6280.825378         3639.897405        -67.85013051               1.051
          6280.82538         3639.897408        -67.85013047               1.052
         6280.825382         3639.897411        -67.85013044               1.053
         6280.825384         3639.897415         -67.8501304               1.054
         6280.825386         3639.897418        -67.85013036               1.055
         6280.825388         3639.897421        -67.85013032               1.056
          6280.82539         3639.897424        -67.85013028               1.057
         6280.825392         3639.897427        -67.85013025               1.058
         6280.825394         3639.897431        -67.85013021               1.059
         6280.825396         3639.897434        -67.85013017                1.06
         6280.825398         3639.897437        -67.85013013               1.061
           6280.8254          3639.89744        -67.85013009               1.062
         6280.825402         3639.897443        -67.85013006               1.063
         6280.825404         3639.897447        -67.85013002               1.064
         6280.825406          3639.89745        -67.85012998               1.065
         6280.825408         3639.897453        -67.85012994               1.066
          6280.82541         3639.897456         -67.8501299               1.067
         6280.825412          3639.89746        -67.85012987               1.068
         6280.825414         3639.897463        -67.85012983               1.069
         6280.825416         3639.897466        -67.85012979                1.07
         6280.825418         3639.897469        -67.85012975               1.071
          6280.82542         3639.897472        -67.85012971               1.072
         6280.825422         3639.897476        -67.85012968               1.073
         6280.825424         3639.897479        -67.85012964               1.074
         6280.825426         3639.897482         -67.8501296               1.075
         6280.825428         3639.897485        -67.85012956               1.076
          6280.82543         3639.897489        -67.85012952               1.077
         6280.825432         3639.897492        -67.85012949               1.078
         6280.825434         3639.897495        -67.85012945               1.079
         6280.825436         3639.897498        -67.85012941                1.08
         6280.825438         3639.897501        -67.85012937               1.081
          6280.82544         3639.897505        -67.85012933               1.082
         6280.825442         3639.897508         -67.8501293               1.083
         6280.825444         3639.897511        -67.85012926               1.084
         6280.825446         3639.897514        -67.85012922               1.085
         6280.825448         3639.897517        -67.85012918               1.086
          6280.82545         3639.897521        -67.85012915               1.087
         6280.825452         3639.897524        -67.85012911               1.088
         6280.825454         3639.897527        -67.85012907               1.089
         6280.825456          3639.89753        -67.85012903                1.09
         6280.825458         3639.897534        -67.85012899               1.091
          6280.82546         3639.897537        -67.85012896               1.092
         6280.825462          3639.89754        -67.85012892               1.093
         6280.825464         3639.897543        -67.85012888               1.094
         6280.825466         3639.897546        -67.85012884               1.095
         6280.825468          3639.89755         -67.8501288               1.096
          6280.82547         3639.897553        -67.85012877               1.097
         6280.825472         3639.897556        -67.85012873               1.098
         6280.825474         3639.897559        -67.85012869               1.099
         6280.825476         3639.897563        -67.85012865                 1.1
         6280.825478         3639.897566        -67.85012861               1.101
          6280.82548         3639.897569        -67.85012858               1.102
         6280.825482         3639.897572        -67.85012854               1.103
         6280.825484         3639.897575         -67.8501285               1.104
         6280.825486         3639.897579        -67.85012846               1.105
         6280.825488         3639.897582        -67.85012842               1.106
          6280.82549         3639.897585        -67.85012839               1.107
         6280.825492         3639.897588        -67.85012835               1.108
         6280.825494         3639.897591        -67.85012831               1.109
         6280.825496         3639.897595        -67.85012827                1.11
         6280.825498         3639.897598        -67.85012823               1.111
           6280.8255         3639.897601         -67.8501282               1.112
         6280.825502         3639.897604        -67.85012816               1.113
         6280.825504         3639.897608        -67.85012812               1.114
         6280.825506         3639.897611        -67.85012808               1.115
         6280.825508         3639.897614        -67.85012804               1.116
          6280.82551         3639.897617        -67.85012801               1.117
         6280.825512          3639.89762        -67.85012797               1.118
         6280.825514         3639.897624        -67.85012793               1.119
         6280.825516         3639.897627        -67.85012789                1.12
         6280.825518          3639.89763        -67.85012785               1.121
          6280.82552         3639.897633        -67.85012782               1.122
         6280.825522         3639.897637        -67.85012778               1.123
         6280.825524          3639.89764        -67.85012774               1.124
         6280.825526         3639.897643         -67.8501277               1.125
         6280.825528         3639.897646        -67.85012766               1.126
          6280.82553         3639.897649        -67.85012763               1.127
         6280.825532         3639.897653        -67.85012759               1.128
         6280.825534         3639.897656        -67.85012755               1.129
         6280.825536         3639.897659        -67.85012751                1.13
         6280.825538         3639.897662        -67.85012747               1.131
          6280.82554         3639.897665        -67.85012744               1.132
         6280.825542         3639.897669         -67.8501274               1.133
         6280.825544         3639.897672        -67.85012736               1.134
         6280.825546         3639.897675        -67.85012732               1.135
         6280.825548         3639.897678        -67.85012728               1.136
          6280.82555         3639.897682        -67.85012725               1.137
         6280.825552         3639.897685        -67.85012721               1.138
         6280.825554         3639.897688        -67.85012717               1.139
         6280.825556         3639.897691        -67.85012713                1.14
         6280.825558         3639.897694        -67.85012709               1.141
          6280.82556         3639.897698        -67.85012706               1.142
         6280.825562         3639.897701        -67.85012702               1.143
         6280.825564         3639.897704        -67.85012698               1.144
         6280.825566         3639.897707        -67.85012694               1.145
         6280.825568         3639.897711         -67.8501269               1.146
          6280.82557         3639.897714        -67.85012687               1.147
         6280.825572         3639.897717        -67.85012683               1.148
         6280.825574          3639.89772        -67.85012679               1.149
         6280.825576         3639.897723        -67.85012675                1.15
         6280.825578         3639.897727        -67.85012671               1.151
          6280.82558          3639.89773        -67.85012668               1.152
         6280.825582         3639.897733        -67.85012664               1.153
         6280.825584         3639.897736         -67.8501266               1.154
         6280.825586         3639.897739        -67.85012656               1.155
         6280.825588         3639.897743        -67.85012652               1.156
          6280.82559         3639.897746        -67.85012649               1.157
         6280.825592         3639.897749        -67.85012645               1.158
         6280.825594         3639.897752        -67.85012641               1.159
         6280.825596         3639.897756        -67.85012637                1.16
         6280.825598         3639.897759        -67.85012633               1.161
           6280.8256         3639.897762         -67.8501263               1.162
         6280.825602         3639.897765        -67.85012626               1.163
         6280.825604         3639.897768        -67.85012622               1.164
         6280.825606         3639.897772        -67.85012618               1.165
