Venus
                 x:                  y:                  z:                  t: 
         264.5708748         -11.9658806        -15.49645616               0.478
         264.5708753        -11.96586047        -15.49645591               0.479
         264.5708758        -11.96584034        -15.49645567                0.48
         264.5708763        -11.96582021        -15.49645542               0.481
         264.5708768        -11.96580008        -15.49645517               0.482
         264.5708773        -11.96577995        -15.49645492               0.483
         264.5708777        -11.96575982        -15.49645467               0.484
         264.5708782        -11.96573969        -15.49645442               0.485
         264.5708787        -11.96571956        -15.49645417               0.486
         264.5708792        -11.96569943        -15.49645393               0.487
         264.5708796         -11.9656793        -15.49645368               0.488
         264.5708801        -11.96565917        -15.49645343               0.489
         264.5708806        -11.96563904        -15.49645318                0.49
          264.570881        -11.96561891        -15.49645293               0.491
         264.5708815        -11.96559878        -15.49645268               0.492
          264.570882        -11.96557865        -15.49645243               0.493
         264.5708824        -11.96555852        -15.49645218               0.494
         264.5708829        -11.96553839        -15.49645193               0.495
         264.5708834        -11.96551826        -15.49645169               0.496
         264.5708838        -11.96549812        -15.49645144               0.497
         264.5708843        -11.96547799        -15.49645119               0.498
         264.5708848        -11.96545786        -15.49645094               0.499
         264.5708852        -11.96543773        -15.49645069                 0.5
         264.5708857         -11.9654176        -15.49645044               0.501
         264.5708861        -11.96539747        -15.49645019               0.502
         264.5708866        -11.96537734        -15.49644994               0.503
         264.5708871        -11.96535721        -15.49644969               0.504
         264.5708875        -11.96533708        -15.49644944               0.505
          264.570888        -11.96531694        -15.49644919               0.506
         264.5708884        -11.96529681        -15.49644894               0.507
         264.5708889        -11.96527668        -15.49644869               0.508
         264.5708893        -11.96525655        -15.49644844               0.509
         264.5708898        -11.96523642        -15.49644819                0.51
         264.5708902        -11.96521629        -15.49644794               0.511
         264.5708907        -11.96519615        -15.49644769               0.512
         264.5708911        -11.96517602        -15.49644744               0.513
         264.5708915        -11.96515589        -15.49644719               0.514
          264.570892        -11.96513576        -15.49644694               0.515
         264.5708924        -11.96511563        -15.49644669               0.516
         264.5708929         -11.9650955        -15.49644644               0.517
         264.5708933        -11.96507536        -15.49644619               0.518
         264.5708937        -11.96505523        -15.49644594               0.519
         264.5708942         -11.9650351        -15.49644568                0.52
         264.5708946        -11.96501497        -15.49644543               0.521
         264.5708951        -11.96499484        -15.49644518               0.522
         264.5708955         -11.9649747        -15.49644493               0.523
         264.5708959        -11.96495457        -15.49644468               0.524
         264.5708964        -11.96493444        -15.49644443               0.525
         264.5708968        -11.96491431        -15.49644418               0.526
         264.5708972        -11.96489417        -15.49644393               0.527
         264.5708976        -11.96487404        -15.49644368               0.528
         264.5708981        -11.96485391        -15.49644342               0.529
         264.5708985        -11.96483378        -15.49644317                0.53
         264.5708989        -11.96481364        -15.49644292               0.531
         264.5708994        -11.96479351        -15.49644267               0.532
         264.5708998        -11.96477338        -15.49644242               0.533
         264.5709002        -11.96475324        -15.49644217               0.534
         264.5709006        -11.96473311        -15.49644192               0.535
          264.570901        -11.96471298        -15.49644166               0.536
         264.5709015        -11.96469285        -15.49644141               0.537
         264.5709019        -11.96467271        -15.49644116               0.538
         264.5709023        -11.96465258        -15.49644091               0.539
         264.5709027        -11.96463245        -15.49644066                0.54
         264.5709031        -11.96461231         -15.4964404               0.541
         264.5709035        -11.96459218        -15.49644015               0.542
         264.5709039        -11.96457205         -15.4964399               0.543
         264.5709044        -11.96455191        -15.49643965               0.544
         264.5709048        -11.96453178        -15.49643939               0.545
         264.5709052        -11.96451165        -15.49643914               0.546
         264.5709056        -11.96449151        -15.49643889               0.547
          264.570906        -11.96447138        -15.49643864               0.548
         264.5709064        -11.96445125        -15.49643838               0.549
         264.5709068        -11.96443111        -15.49643813                0.55
         264.5709072        -11.96441098        -15.49643788               0.551
         264.5709076        -11.96439085        -15.49643763               0.552
          264.570908        -11.96437071        -15.49643737               0.553
         264.5709084        -11.96435058        -15.49643712               0.554
