Saturn
                 x:                  y:                  z:                  t: 
         546.8110753        -3631.852494         41.38215367                0.32
         546.8110805        -3631.852493         41.38215345               0.321
         546.8110857        -3631.852492         41.38215322               0.322
         546.8110909        -3631.852491           41.382153               0.323
         546.8110961         -3631.85249         41.38215278               0.324
         546.8111013         -3631.85249         41.38215256               0.325
         546.8111065        -3631.852489         41.38215234               0.326
         546.8111117        -3631.852488         41.38215212               0.327
         546.8111169        -3631.852487          41.3821519               0.328
         546.8111222        -3631.852486         41.38215168               0.329
         546.8111274        -3631.852485         41.38215145                0.33
         546.8111326        -3631.852485         41.38215123               0.331
         546.8111378        -3631.852484         41.38215101               0.332
          546.811143        -3631.852483         41.38215079               0.333
         546.8111482        -3631.852482         41.38215057               0.334
         546.8111534        -3631.852481         41.38215035               0.335
         546.8111586        -3631.852481         41.38215013               0.336
         546.8111638         -3631.85248         41.38214991               0.337
          546.811169        -3631.852479         41.38214969               0.338
         546.8111742        -3631.852478         41.38214946               0.339
         546.8111795        -3631.852477         41.38214924                0.34
         546.8111847        -3631.852477         41.38214902               0.341
         546.8111899        -3631.852476          41.3821488               0.342
         546.8111951        -3631.852475         41.38214858               0.343
         546.8112003        -3631.852474         41.38214836               0.344
         546.8112055        -3631.852473         41.38214814               0.345
         546.8112107        -3631.852472         41.38214792               0.346
         546.8112159        -3631.852472         41.38214769               0.347
         546.8112211        -3631.852471         41.38214747               0.348
         546.8112263         -3631.85247         41.38214725               0.349
         546.8112315        -3631.852469         41.38214703                0.35
         546.8112368        -3631.852468         41.38214681               0.351
          546.811242        -3631.852468         41.38214659               0.352
         546.8112472        -3631.852467         41.38214637               0.353
         546.8112524        -3631.852466         41.38214615               0.354
         546.8112576        -3631.852465         41.38214593               0.355
         546.8112628        -3631.852464          41.3821457               0.356
          546.811268        -3631.852463         41.38214548               0.357
         546.8112732        -3631.852463         41.38214526               0.358
         546.8112784        -3631.852462         41.38214504               0.359
         546.8112836        -3631.852461         41.38214482                0.36
         546.8112888         -3631.85246          41.3821446               0.361
         546.8112941        -3631.852459         41.38214438               0.362
         546.8112993        -3631.852459         41.38214416               0.363
         546.8113045        -3631.852458         41.38214393               0.364
         546.8113097        -3631.852457         41.38214371               0.365
         546.8113149        -3631.852456         41.38214349               0.366
         546.8113201        -3631.852455         41.38214327               0.367
         546.8113253        -3631.852454         41.38214305               0.368
         546.8113305        -3631.852454         41.38214283               0.369
         546.8113357        -3631.852453         41.38214261                0.37
         546.8113409        -3631.852452         41.38214239               0.371
         546.8113461        -3631.852451         41.38214217               0.372
         546.8113514         -3631.85245         41.38214194               0.373
         546.8113566         -3631.85245         41.38214172               0.374
         546.8113618        -3631.852449          41.3821415               0.375
          546.811367        -3631.852448         41.38214128               0.376
         546.8113722        -3631.852447         41.38214106               0.377
         546.8113774        -3631.852446         41.38214084               0.378
         546.8113826        -3631.852445         41.38214062               0.379
         546.8113878        -3631.852445          41.3821404                0.38
          546.811393        -3631.852444         41.38214017               0.381
         546.8113982        -3631.852443         41.38213995               0.382
         546.8114034        -3631.852442         41.38213973               0.383
         546.8114087        -3631.852441         41.38213951               0.384
         546.8114139        -3631.852441         41.38213929               0.385
         546.8114191         -3631.85244         41.38213907               0.386
         546.8114243        -3631.852439         41.38213885               0.387
         546.8114295        -3631.852438         41.38213863               0.388
         546.8114347        -3631.852437         41.38213841               0.389
         546.8114399        -3631.852437         41.38213818                0.39
         546.8114451        -3631.852436         41.38213796               0.391
         546.8114503        -3631.852435         41.38213774               0.392
         546.8114555        -3631.852434         41.38213752               0.393
         546.8114607        -3631.852433          41.3821373               0.394
         546.8114659        -3631.852432         41.38213708               0.395
         546.8114712        -3631.852432         41.38213686               0.396
         546.8114764        -3631.852431         41.38213664               0.397
         546.8114816         -3631.85243         41.38213641               0.398
         546.8114868        -3631.852429         41.38213619               0.399
          546.811492        -3631.852428         41.38213597                 0.4
         546.8114972        -3631.852428         41.38213575               0.401
         546.8115024        -3631.852427         41.38213553               0.402
         546.8115076        -3631.852426         41.38213531               0.403
         546.8115128        -3631.852425         41.38213509               0.404
          546.811518        -3631.852424         41.38213487               0.405
         546.8115232        -3631.852423         41.38213464               0.406
         546.8115285        -3631.852423         41.38213442               0.407
         546.8115337        -3631.852422          41.3821342               0.408
         546.8115389        -3631.852421         41.38213398               0.409
         546.8115441         -3631.85242         41.38213376                0.41
         546.8115493        -3631.852419         41.38213354               0.411
         546.8115545        -3631.852419         41.38213332               0.412
         546.8115597        -3631.852418          41.3821331               0.413
         546.8115649        -3631.852417         41.38213288               0.414
         546.8115701        -3631.852416         41.38213265               0.415
         546.8115753        -3631.852415         41.38213243               0.416
         546.8115805        -3631.852414         41.38213221               0.417
         546.8115858        -3631.852414         41.38213199               0.418
          546.811591        -3631.852413         41.38213177               0.419
         546.8115962        -3631.852412         41.38213155                0.42
         546.8116014        -3631.852411         41.38213133               0.421
         546.8116066         -3631.85241         41.38213111               0.422
         546.8116118         -3631.85241         41.38213088               0.423
          546.811617        -3631.852409         41.38213066               0.424
         546.8116222        -3631.852408         41.38213044               0.425
         546.8116274        -3631.852407         41.38213022               0.426
         546.8116326        -3631.852406            41.38213               0.427
         546.8116378        -3631.852405         41.38212978               0.428
