Mercury
                 x:                  y:                  z:                  t: 
         -120.320381        -106.9832466         2.050803841               0.461
        -120.3203671        -106.9832654          2.05080102               0.462
        -120.3203531        -106.9832843           2.0507982               0.463
        -120.3203391        -106.9833031          2.05079538               0.464
        -120.3203252         -106.983322         2.050792559               0.465
        -120.3203112        -106.9833408         2.050789739               0.466
        -120.3202972        -106.9833596         2.050786918               0.467
        -120.3202832        -106.9833785         2.050784098               0.468
        -120.3202693        -106.9833973         2.050781277               0.469
        -120.3202553        -106.9834161         2.050778457                0.47
        -120.3202413         -106.983435         2.050775636               0.471
        -120.3202273        -106.9834538         2.050772816               0.472
        -120.3202133        -106.9834726         2.050769995               0.473
        -120.3201993        -106.9834915         2.050767175               0.474
        -120.3201854        -106.9835103         2.050764354               0.475
        -120.3201714        -106.9835291         2.050761533               0.476
        -120.3201574        -106.9835479         2.050758713               0.477
        -120.3201434        -106.9835667         2.050755892               0.478
        -120.3201294        -106.9835856         2.050753071               0.479
        -120.3201154        -106.9836044          2.05075025                0.48
        -120.3201014        -106.9836232         2.050747429               0.481
        -120.3200874         -106.983642         2.050744609               0.482
        -120.3200734        -106.9836608         2.050741788               0.483
        -120.3200594        -106.9836796         2.050738967               0.484
        -120.3200454        -106.9836985         2.050736146               0.485
        -120.3200314        -106.9837173         2.050733325               0.486
        -120.3200174        -106.9837361         2.050730504               0.487
        -120.3200034        -106.9837549         2.050727683               0.488
        -120.3199894        -106.9837737         2.050724862               0.489
        -120.3199753        -106.9837925         2.050722041                0.49
        -120.3199613        -106.9838113          2.05071922               0.491
        -120.3199473        -106.9838301         2.050716399               0.492
        -120.3199333        -106.9838489         2.050713577               0.493
        -120.3199193        -106.9838677         2.050710756               0.494
        -120.3199053        -106.9838865         2.050707935               0.495
        -120.3198912        -106.9839053         2.050705114               0.496
        -120.3198772        -106.9839241         2.050702293               0.497
        -120.3198632        -106.9839429         2.050699471               0.498
        -120.3198492        -106.9839617          2.05069665               0.499
        -120.3198351        -106.9839805         2.050693829                 0.5
        -120.3198211        -106.9839992         2.050691007               0.501
        -120.3198071         -106.984018         2.050688186               0.502
         -120.319793        -106.9840368         2.050685364               0.503
         -120.319779        -106.9840556         2.050682543               0.504
         -120.319765        -106.9840744         2.050679721               0.505
        -120.3197509        -106.9840932           2.0506769               0.506
        -120.3197369        -106.9841119         2.050674078               0.507
        -120.3197228        -106.9841307         2.050671257               0.508
        -120.3197088        -106.9841495         2.050668435               0.509
        -120.3196948        -106.9841683         2.050665613                0.51
        -120.3196807         -106.984187         2.050662792               0.511
        -120.3196667        -106.9842058          2.05065997               0.512
        -120.3196526        -106.9842246         2.050657148               0.513
        -120.3196386        -106.9842433         2.050654327               0.514
        -120.3196245        -106.9842621         2.050651505               0.515
        -120.3196104        -106.9842809         2.050648683               0.516
        -120.3195964        -106.9842996         2.050645861               0.517
        -120.3195823        -106.9843184         2.050643039               0.518
        -120.3195683        -106.9843372         2.050640217               0.519
        -120.3195542        -106.9843559         2.050637396                0.52
        -120.3195401        -106.9843747         2.050634574               0.521
        -120.3195261        -106.9843934         2.050631752               0.522
         -120.319512        -106.9844122          2.05062893               0.523
        -120.3194979         -106.984431         2.050626108               0.524
        -120.3194839        -106.9844497         2.050623285               0.525
        -120.3194698        -106.9844685         2.050620463               0.526
        -120.3194557        -106.9844872         2.050617641               0.527
        -120.3194417         -106.984506         2.050614819               0.528
        -120.3194276        -106.9845247         2.050611997               0.529
        -120.3194135        -106.9845434         2.050609175                0.53
        -120.3193994        -106.9845622         2.050606353               0.531
        -120.3193853        -106.9845809          2.05060353               0.532
        -120.3193713        -106.9845997         2.050600708               0.533
        -120.3193572        -106.9846184         2.050597886               0.534
        -120.3193431        -106.9846371         2.050595063               0.535
         -120.319329        -106.9846559         2.050592241               0.536
        -120.3193149        -106.9846746         2.050589419               0.537
        -120.3193008        -106.9846934         2.050586596               0.538
        -120.3192867        -106.9847121         2.050583774               0.539
        -120.3192726        -106.9847308         2.050580951                0.54
        -120.3192585        -106.9847495         2.050578129               0.541
        -120.3192444        -106.9847683         2.050575306               0.542
        -120.3192303         -106.984787         2.050572484               0.543
        -120.3192162        -106.9848057         2.050569661               0.544
        -120.3192021        -106.9848244         2.050566838               0.545
         -120.319188        -106.9848432         2.050564016               0.546
        -120.3191739        -106.9848619         2.050561193               0.547
        -120.3191598        -106.9848806          2.05055837               0.548
        -120.3191457        -106.9848993         2.050555548               0.549
        -120.3191316         -106.984918         2.050552725                0.55
        -120.3191175        -106.9849368         2.050549902               0.551
        -120.3191034        -106.9849555         2.050547079               0.552
        -120.3190892        -106.9849742         2.050544256               0.553
        -120.3190751        -106.9849929         2.050541434               0.554
