Jupiter
                 x:                  y:                  z:                  t: 
        -995.2543517        -1689.205847         29.26833713               0.447
        -995.2543453         -1689.20585           29.268337               0.448
        -995.2543389        -1689.205854         29.26833687               0.449
        -995.2543325        -1689.205857         29.26833674                0.45
         -995.254326        -1689.205861         29.26833661               0.451
        -995.2543196        -1689.205864         29.26833648               0.452
        -995.2543132        -1689.205868         29.26833635               0.453
        -995.2543068        -1689.205871         29.26833622               0.454
        -995.2543004        -1689.205875         29.26833609               0.455
        -995.2542939        -1689.205878         29.26833596               0.456
        -995.2542875        -1689.205881         29.26833583               0.457
        -995.2542811        -1689.205885          29.2683357               0.458
        -995.2542747        -1689.205888         29.26833558               0.459
        -995.2542683        -1689.205892         29.26833545                0.46
        -995.2542618        -1689.205895         29.26833532               0.461
        -995.2542554        -1689.205899         29.26833519               0.462
         -995.254249        -1689.205902         29.26833506               0.463
        -995.2542426        -1689.205906         29.26833493               0.464
        -995.2542362        -1689.205909          29.2683348               0.465
        -995.2542297        -1689.205913         29.26833467               0.466
        -995.2542233        -1689.205916         29.26833454               0.467
        -995.2542169         -1689.20592         29.26833441               0.468
        -995.2542105        -1689.205923         29.26833428               0.469
        -995.2542041        -1689.205926         29.26833415                0.47
        -995.2541976         -1689.20593         29.26833402               0.471
        -995.2541912        -1689.205933         29.26833389               0.472
        -995.2541848        -1689.205937         29.26833377               0.473
        -995.2541784         -1689.20594         29.26833364               0.474
         -995.254172        -1689.205944         29.26833351               0.475
        -995.2541655        -1689.205947         29.26833338               0.476
        -995.2541591        -1689.205951         29.26833325               0.477
        -995.2541527        -1689.205954         29.26833312               0.478
        -995.2541463        -1689.205958         29.26833299               0.479
        -995.2541399        -1689.205961         29.26833286                0.48
        -995.2541334        -1689.205964         29.26833273               0.481
         -995.254127        -1689.205968          29.2683326               0.482
        -995.2541206        -1689.205971         29.26833247               0.483
        -995.2541142        -1689.205975         29.26833234               0.484
        -995.2541078        -1689.205978         29.26833221               0.485
        -995.2541013        -1689.205982         29.26833208               0.486
        -995.2540949        -1689.205985         29.26833196               0.487
        -995.2540885        -1689.205989         29.26833183               0.488
        -995.2540821        -1689.205992          29.2683317               0.489
        -995.2540756        -1689.205996         29.26833157                0.49
        -995.2540692        -1689.205999         29.26833144               0.491
        -995.2540628        -1689.206002         29.26833131               0.492
        -995.2540564        -1689.206006         29.26833118               0.493
          -995.25405        -1689.206009         29.26833105               0.494
        -995.2540435        -1689.206013         29.26833092               0.495
        -995.2540371        -1689.206016         29.26833079               0.496
        -995.2540307         -1689.20602         29.26833066               0.497
        -995.2540243        -1689.206023         29.26833053               0.498
        -995.2540179        -1689.206027          29.2683304               0.499
        -995.2540114         -1689.20603         29.26833028                 0.5
         -995.254005        -1689.206034         29.26833015               0.501
        -995.2539986        -1689.206037         29.26833002               0.502
        -995.2539922         -1689.20604         29.26832989               0.503
        -995.2539858        -1689.206044         29.26832976               0.504
        -995.2539793        -1689.206047         29.26832963               0.505
        -995.2539729        -1689.206051          29.2683295               0.506
        -995.2539665        -1689.206054         29.26832937               0.507
        -995.2539601        -1689.206058         29.26832924               0.508
        -995.2539537        -1689.206061         29.26832911               0.509
        -995.2539472        -1689.206065         29.26832898                0.51
        -995.2539408        -1689.206068         29.26832885               0.511
        -995.2539344        -1689.206072         29.26832872               0.512
         -995.253928        -1689.206075         29.26832859               0.513
        -995.2539215        -1689.206078         29.26832847               0.514
        -995.2539151        -1689.206082         29.26832834               0.515
        -995.2539087        -1689.206085         29.26832821               0.516
        -995.2539023        -1689.206089         29.26832808               0.517
        -995.2538959        -1689.206092         29.26832795               0.518
        -995.2538894        -1689.206096         29.26832782               0.519
         -995.253883        -1689.206099         29.26832769                0.52
        -995.2538766        -1689.206103         29.26832756               0.521
        -995.2538702        -1689.206106         29.26832743               0.522
        -995.2538638         -1689.20611          29.2683273               0.523
        -995.2538573        -1689.206113         29.26832717               0.524
        -995.2538509        -1689.206116         29.26832704               0.525
        -995.2538445         -1689.20612         29.26832691               0.526
        -995.2538381        -1689.206123         29.26832678               0.527
        -995.2538316        -1689.206127         29.26832665               0.528
        -995.2538252         -1689.20613         29.26832653               0.529
        -995.2538188        -1689.206134          29.2683264                0.53
        -995.2538124        -1689.206137         29.26832627               0.531
         -995.253806        -1689.206141         29.26832614               0.532
        -995.2537995        -1689.206144         29.26832601               0.533
        -995.2537931        -1689.206148         29.26832588               0.534
        -995.2537867        -1689.206151         29.26832575               0.535
        -995.2537803        -1689.206154         29.26832562               0.536
        -995.2537739        -1689.206158         29.26832549               0.537
        -995.2537674        -1689.206161         29.26832536               0.538
         -995.253761        -1689.206165         29.26832523               0.539
        -995.2537546        -1689.206168          29.2683251                0.54
        -995.2537482        -1689.206172         29.26832497               0.541
        -995.2537417        -1689.206175         29.26832484               0.542
        -995.2537353        -1689.206179         29.26832472               0.543
        -995.2537289        -1689.206182         29.26832459               0.544
        -995.2537225        -1689.206186         29.26832446               0.545
        -995.2537161        -1689.206189         29.26832433               0.546
        -995.2537096        -1689.206192          29.2683242               0.547
        -995.2537032        -1689.206196         29.26832407               0.548
        -995.2536968        -1689.206199         29.26832394               0.549
        -995.2536904        -1689.206203         29.26832381                0.55
        -995.2536839        -1689.206206         29.26832368               0.551
        -995.2536775         -1689.20621         29.26832355               0.552
        -995.2536711        -1689.206213         29.26832342               0.553
        -995.2536647        -1689.206217         29.26832329               0.554
